Номер,Article Title,Source,Words,Persistent URL
7,Михаил Мишустин - премьер,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):1",120,https://dlib.eastview.com/browse/doc/56970333
7,Петербург. Бытовые услуги населению,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):1",119,https://dlib.eastview.com/browse/doc/56970335
7,Цель поправок в Конституцию,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):1",144,https://dlib.eastview.com/browse/doc/56970332
7,Брак на отмели,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):2",537,https://dlib.eastview.com/browse/doc/56970339
7,К банкомату со своим ключом,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):2",368,https://dlib.eastview.com/browse/doc/56970344
7,Пейзаж с трубным переходом,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):2",225,https://dlib.eastview.com/browse/doc/56970340
7,Подъезд к Колпину расширят,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):2",73,https://dlib.eastview.com/browse/doc/56970343
7,Числа Петербурга,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):2",87,https://dlib.eastview.com/browse/doc/56970341
7,Что у волонтера в рюкзаке?,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):2",498,https://dlib.eastview.com/browse/doc/56970342
7,В туалеты без билетов,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):3",257,https://dlib.eastview.com/browse/doc/56970347
7,На едином дыхании,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):3",722,https://dlib.eastview.com/browse/doc/56970345
7,Всем барьерам вопреки,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):4",904,https://dlib.eastview.com/browse/doc/56970350
7,"Испания становится ""самой левой""","Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):4",1475,https://dlib.eastview.com/browse/doc/56970351
7,Обещай мне обещанье!,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):4",154,https://dlib.eastview.com/browse/doc/56970349
7,Еремеевский провал,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):5",814,https://dlib.eastview.com/browse/doc/56970354
7,Медвежьи забавы,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):5",812,https://dlib.eastview.com/browse/doc/56970352
7,"Сельцо Покрове кое, оно же деревня Ивановка","Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):5",753,https://dlib.eastview.com/browse/doc/56970353
7,По улице с медведем,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):6",238,https://dlib.eastview.com/browse/doc/56970356
7,Снег? Зимой??,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):6",141,https://dlib.eastview.com/browse/doc/56970355
7,Анонс,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):7",92,https://dlib.eastview.com/browse/doc/56970362
7,Болейте на здоровье,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):7",309,https://dlib.eastview.com/browse/doc/56970361
7,Возвращение блудного форварда,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):7",722,https://dlib.eastview.com/browse/doc/56970357
7,Елки вместо клюшек,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):7",740,https://dlib.eastview.com/browse/doc/56970360
7,Защитник с историей,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):7",739,https://dlib.eastview.com/browse/doc/56970359
7,Городу - за трудовой героизм,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):8",144,https://dlib.eastview.com/browse/doc/56970363
7,ОПЕК улучшила прогнозы,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):8",270,https://dlib.eastview.com/browse/doc/56970364
7,Туризм создает рабочие места,"Sankt-Peterburgskie vedomosti, No.7, January 17, 2020, page(s):8",154,https://dlib.eastview.com/browse/doc/56970365
8,"""Ведь мы же с тобой ленинградцы...""","Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):1",528,https://dlib.eastview.com/browse/doc/56992006
8,"""Русские сезоны"" в Европе","Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):1",88,https://dlib.eastview.com/browse/doc/56992001
8,Буян виден со всех континентов,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):1",83,https://dlib.eastview.com/browse/doc/56992003
8,Выплаты к юбилею Победы,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):1",155,https://dlib.eastview.com/browse/doc/56992002
8,Доблесть Киришей,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):1",201,https://dlib.eastview.com/browse/doc/56992007
8,Ленинградская область. Бытовые услуги населению,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):1",117,https://dlib.eastview.com/browse/doc/56992004
8,Мировой диалог по Ливии,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):1",147,https://dlib.eastview.com/browse/doc/56992000
8,Неугасимая свеча памяти,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):1",682,https://dlib.eastview.com/browse/doc/56992005
8,Крещение с плюсом,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):2",353,https://dlib.eastview.com/browse/doc/56992011
8,Летние кафе подрастут,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):2",126,https://dlib.eastview.com/browse/doc/56992013
8,Миллиарды на комфортную среду,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):2",245,https://dlib.eastview.com/browse/doc/56992012
8,Мужчин ждут на прием,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):2",110,https://dlib.eastview.com/browse/doc/56992014
8,Наследие Страны Советов,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):2",569,https://dlib.eastview.com/browse/doc/56992010
8,Вышли из печати. И не вернулись,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):3",438,https://dlib.eastview.com/browse/doc/56992016
8,Народный Меркурьев и кальян,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):3",137,https://dlib.eastview.com/browse/doc/56992017
8,Театр и зрители едины,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):3",654,https://dlib.eastview.com/browse/doc/56992015
8,"""Чайники"" в городе","Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):4",1098,https://dlib.eastview.com/browse/doc/56992019
8,"Глицерин и ""Крамбамбули""","Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):4",459,https://dlib.eastview.com/browse/doc/56992020
8,"""Ладога"" уехала в Сибирь","Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):5",456,https://dlib.eastview.com/browse/doc/56992024
8,Наши регионы. Энергетика +,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):5",111,https://dlib.eastview.com/browse/doc/56992021
8,Примирение по контракту,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):5",816,https://dlib.eastview.com/browse/doc/56992023
8,Разноликие вершины,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):5",490,https://dlib.eastview.com/browse/doc/56992022
8,"Рейдер-банкрот, отдай документы!","Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):5",496,https://dlib.eastview.com/browse/doc/56992025
8,"Действительно, грустно...","Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):6",735,https://dlib.eastview.com/browse/doc/56992028
8,Не извиним за неудобства,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):6",429,https://dlib.eastview.com/browse/doc/56992026
8,Райдер капризного короля,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):6",1527,https://dlib.eastview.com/browse/doc/56992027
8,Волейболисты сыграли головой,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):7",876,https://dlib.eastview.com/browse/doc/56992031
8,Премьер-лига денег не считает,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):7",890,https://dlib.eastview.com/browse/doc/56992032
8,Раскачались на волнах,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):7",1043,https://dlib.eastview.com/browse/doc/56992029
8,Жизнь моя - кинематограф,"Sankt-Peterburgskie vedomosti, No.8, January 20, 2020, page(s):8",1036,https://dlib.eastview.com/browse/doc/56992033
9,Бюджет не сумели потратить,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):1",129,https://dlib.eastview.com/browse/doc/57009674
9,Взрослые начинают и выигрывают,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):1",590,https://dlib.eastview.com/browse/doc/57009679
9,"И медали, и выплаты","Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):1",309,https://dlib.eastview.com/browse/doc/57009678
9,Из следователей в генпрокуроры,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):1",105,https://dlib.eastview.com/browse/doc/57009673
9,Петербург. Зарплаты по отраслям,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):1",118,https://dlib.eastview.com/browse/doc/57009676
9,Подземка без открытий,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):1",769,https://dlib.eastview.com/browse/doc/57009677
9,Сотый поезд через пролив,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):1",88,https://dlib.eastview.com/browse/doc/57009675
9,Что изменится в Конституции,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):1",130,https://dlib.eastview.com/browse/doc/57009672
9,"""Выбили"" долги","Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):2",220,https://dlib.eastview.com/browse/doc/57009686
9,Дорогой памяти,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):2",177,https://dlib.eastview.com/browse/doc/57009685
9,Как учителю стать миллионером,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):2",128,https://dlib.eastview.com/browse/doc/57009683
9,"Поссорились УФАС с ""Водоканалом""","Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):2",646,https://dlib.eastview.com/browse/doc/57009684
9,Туризму поможет футбол,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):2",759,https://dlib.eastview.com/browse/doc/57009682
9,"""Елизавета"" поднимает паруса","Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):3",722,https://dlib.eastview.com/browse/doc/57009687
9,Из-под птичьего пера,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):3",497,https://dlib.eastview.com/browse/doc/57009692
9,Камни Сального буяна,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):3",394,https://dlib.eastview.com/browse/doc/57009689
9,О сиротстве и братской любви,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):3",228,https://dlib.eastview.com/browse/doc/57009690
9,Финиш подогрели чаем,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):3",79,https://dlib.eastview.com/browse/doc/57009693
9,Числа Петербурга,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):3",91,https://dlib.eastview.com/browse/doc/57009691
9,17 лет в ожидании дома,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):4",100,https://dlib.eastview.com/browse/doc/57009698
9,В колонну банкротов становись!,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):4",301,https://dlib.eastview.com/browse/doc/57009695
9,Доска почета,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):4",1107,https://dlib.eastview.com/browse/doc/57009694
9,Путешествие... в суд,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):4",372,https://dlib.eastview.com/browse/doc/57009697
9,Роман для правого полушария,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):4",754,https://dlib.eastview.com/browse/doc/57009696
9,Единство целого,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):5",1730,https://dlib.eastview.com/browse/doc/57009701
9,"Незнакомец, спасибо!","Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):5",247,https://dlib.eastview.com/browse/doc/57009700
9,Онконастороженность переведут в деньги,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):5",552,https://dlib.eastview.com/browse/doc/57009699
9,Бразильская гостья,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):6",664,https://dlib.eastview.com/browse/doc/57009704
9,Задолго до страды,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):6",368,https://dlib.eastview.com/browse/doc/57009706
9,Клумба в контейнере,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):6",366,https://dlib.eastview.com/browse/doc/57009705
9,Облепиха без мороза,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):6",453,https://dlib.eastview.com/browse/doc/57009703
9,Период непокоя,"Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):6",486,https://dlib.eastview.com/browse/doc/57009702
9,"""Аврора"" выстрелит позже?","Sankt-Peterburgskie vedomosti, No.9, January 21, 2020, page(s):7",1076,https://dlib.eastview.com/browse/doc/57009707
